zpid,propertyTaxRate,zipcode,longitude,price,livingAreaValue,streetAddress,homeType,livingAreaUnits,bathrooms,annualHomeownersInsurance,state,yearBuilt,monthlyHoaFee,latitude,bedrooms,livingArea,city,resoFacts.hasGarage,resoFacts.waterViewYN,resoFacts.aboveGradeFinishedArea,resoFacts.mainLevelBathrooms,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.garageSpaces,resoFacts.mainLevelBedrooms,resoFacts.hasWaterfrontView,resoFacts.lotSize,resoFacts.stories,resoFacts.livingArea,resoFacts.bedrooms,resoFacts.architecturalStyle,resoFacts.structureType,resoFacts.roofType,resoFacts.bathroomsPartial,resoFacts.bathroomsHalf,resoFacts.yearBuilt,resoFacts.bathroomsFull,resoFacts.elevation,resoFacts.attic,resoFacts.frontageLength,resoFacts.hasCooling,resoFacts.belowGradeFinishedArea,resoFacts.hasElectricOnProperty,resoFacts.foundationArea,resoFacts.zoning,resoFacts.hoaFee,resoFacts.basementYN,resoFacts.taxAnnualAmount,resoFacts.parking,resoFacts.hasView,resoFacts.entryLocation,resoFacts.levels,resoFacts.basement,resoFacts.waterView,resoFacts.hasAttachedGarage,resoFacts.bathrooms,resoFacts.homeType,resoFacts.isSeniorCommunity,resoFacts.municipality,resoFacts.bathroomsThreeQuarter,resoFacts.hasSpa,resoFacts.hasHeating,resoFacts.buildingArea,resoFacts.storiesTotal,resoFacts.fireplaces,resoFacts.hasCarport,resoFacts.openParkingSpaces,solarPotential.sunScore,solarPotential.solarFactor,solarPotential.buildFactor,solarPotential.climateFactor,solarPotential.electricityFactor,mortgageRates.arm5Rate,mortgageRates.fifteenYearFixedRate,mortgageRates.thirtyYearFixedRate,PperSQ,geometry,NearestDT,NearestLrgAirport,NearestMedAirport,avgCheap,avgExp,MedianHHInc
61658066,0.98,73078,-97.7458,380000,2610,52 Cypress St NW,SINGLE_FAMILY,sqft,3.0,1596,OK,2008,13,35.657738,4,2610,Piedmont,True,False,"2,700",1,True,True,3,0,True,0.47 Acres,1,"2,610 sqft",4,Traditional,House,Composition,1,0,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,3564,0,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,610",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.756,5.442,6.273,145.59386973180077,POINT (-97.7458 35.657738),7.434575661227448,110.63842473167432,19.993313228086986,2.96208840665644,3.8829043452755427,85594.0
82531883,1.02,89044,-115.087395,949999,2587,2809 Proust Ct,SINGLE_FAMILY,sqft,3.0,3990,NV,2008,273,35.924366,4,2587,Henderson,True,False,"2,700",1,True,True,3,0,True,0.25 Acres,1,"2,587 sqft",4,One Story,House,"Pitched,Tile",1,0,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$273 monthly,False,4746,0,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,1,True,True,"2,587",1,1,False,0,92.19,3.8,76.8,7.59,4.0,5.8,5.736,6.121,367.2203324313877,POINT (-115.087395 35.924366),5.249037977442933,11.54101575909359,12.79385024893903,5.579398242679112,5.603083278351909,76034.0
91534476,1.06,99352,-119.30553,559900,2528,2312 Whitetail Dr,SINGLE_FAMILY,sqft,3.0,2352,WA,2008,13,46.24199,4,2528,Richland,True,False,"2,700",1,True,True,2,0,True,0.26 Acres,1,"2,528 sqft",4,Traditional,Other,Comp Shingle,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,4759,2,False,Main,One,"None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,528",1,1,False,0,82.25,2.32,71.2,6.58,2.14,5.844,5.302,6.308,221.47943037974684,POINT (-119.30553 46.24199),2.4120661106309274,164.9937258129703,9.073737635116482,2.0650335497626173,2.0293591547428305,117813.0
102681359,0.79,83401,-111.9588,425000,2612,2702 N Lavender Dr,SINGLE_FAMILY,sqft,3.0,1785,ID,2009,13,43.52026,5,2612,Idaho Falls,True,False,"2,700",2,True,False,3,3,True,0.30 Acres,1,"2,612 sqft",5,Ranch,House,3-Tab,1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1692,3,False,Main,Two,"Full,Finished,Daylight Windows",,True,3,SingleFamily,True,Franklin,0,False,True,"2,612",1,0,False,0,66.37,3.04,54.4,6.71,2.22,5.675,5.24,5.998,162.71056661562022,POINT (-111.9588 43.52026),3.011609549160162,188.73791774500094,5.650406652242618,3.522788690987286,3.926735268463629,72044.0
111345339,0.62,88201,-104.53961,429000,2644,7 London Ct,SINGLE_FAMILY,sqft,3.0,1802,NM,2008,13,33.431828,4,2644,Roswell,True,False,"2,700",1,True,True,2,0,True,0.25 Acres,1,"2,644 sqft",4,Traditional,House,"Pitched,Asphalt/Comp. Shingle",1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2963,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,644",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.768,5.427,6.172,162.25416036308624,POINT (-104.53961 33.431828),1.5609817969116386,431.3356477575262,8.988647894934553,0.9464820204323332,1.9188569763047134,73173.0
112550512,0.76,98365,-122.68344,996000,2703,91 Crystal Court,SINGLE_FAMILY,sqft,3.0,4183,WA,2008,97,47.899784,3,2703,Port Ludlow,True,False,"2,700",1,True,True,2,3,True,0.40 Acres,1,"2,703 sqft",3,Craftsman,House,Composition,1,0,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,$97 monthly,False,5610,2,True,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,703",1,1,False,0,70.94,2.32,60.8,5.74,2.09,6.452,5.987,6.418,368.4794672586016,POINT (-122.68344 47.899784),11.11565105074215,35.65081046567026,18.65514827794168,5.548006309412668,2.930249673779681,70769.0
89815493,2.02,77356,-95.6293,450000,2627,35 Monterrey Rd W,SINGLE_FAMILY,sqft,3.0,1890,TX,2008,96,30.428156,3,2627,Montgomery,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,1,"2,627 sqft",3,Traditional,Free Standing,Composition,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,146 annually",False,7772,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,627",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.67,5.421,6.318,171.2980586220023,POINT (-95.6293 30.428156),3.1686815620728157,35.08620761679722,13.864040299649798,3.632886958855295,5.537024916077342,116379.0
83105195,1.63,78124,-98.16377,475000,2720,3339 Harvest Hill Blvd,SINGLE_FAMILY,sqft,3.0,1995,TX,2009,13,29.607897,4,2720,Santa Clara,True,False,"2,700",1,True,False,2,0,True,0.40 Acres,1,"2,720 sqft",4,Traditional,House,"Composition,Shingle",1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,3522,0,True,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,0,False,0,78.13,3.2,64.8,6.63,3.08,5.67,5.421,6.318,174.63235294117646,POINT (-98.16377 29.607897),5.261991478603292,19.121790438624704,8.778552681437592,4.78319046466508,5.403090140457167,89010.0
116378589,0.8,99109,-117.75876,849000,2650,420 Palmer Ln,SINGLE_FAMILY,sqft,3.0,3566,WA,2008,13,48.31719,3,2650,Chewelah,True,False,0,1,True,True,2,0,True,0.42 Acres,1,"2,650 sqft",3,Traditional,House,Composition,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,4294,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,650",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.789,5.414,6.157,320.37735849056605,POINT (-117.75876 48.31719),18.18588380922208,219.86681996075075,48.27817241089784,3.2719911490396494,2.5027088302066427,66583.0
79913973,1.89,76502,-97.384995,525000,2711,1936 Deerfield Dr,SINGLE_FAMILY,sqft,3.0,2205,TX,2008,13,31.043612,4,2711,Temple,True,False,"2,700",1,True,True,2,0,True,0.32 Acres,1,"2,711 sqft",4,Traditional,House,"Composition,Shingle",1,0,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,10737,0,True,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.61,3.96,64.0,6.65,4.0,5.67,5.421,6.318,193.6554776835116,POINT (-97.384995 31.043612),2.109646004778762,60.57533421199084,7.622376462276309,4.21665353039661,4.442422504451448,72988.0
90474021,1.34,78852,-100.51724,679000,2731,209 Imelda Dr,SINGLE_FAMILY,sqft,3.0,2852,TX,2008,13,28.762177,4,2731,Eagle Pass,False,False,"2,700",1,True,True,2,0,True,0.50 Acres,1,"2,731 sqft",4,Traditional,House,Composition,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2171,3,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,65.14,3.96,50.4,6.78,4.0,5.561,5.362,6.163,248.6268766019773,POINT (-100.51724 28.762177),2.117399343851538,134.70616010378563,44.06034667306231,4.249458849973822,5.000023907571643,78077.0
92978617,0.77,97624,-121.929634,375000,2646,3635 Cahuilla Cir,SINGLE_FAMILY,sqft,3.0,1575,OR,2008,17,42.546032,3,2646,Chiloquin,True,False,"2,646",1,True,False,1,0,True,0.50 Acres,2,"2,646 sqft",3,Other,House,Metal,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$200 annually,False,1711,1,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,646",1,1,False,0,66.98,3.24,55.2,6.82,1.72,5.648,5.437,6.409,141.7233560090703,POINT (-121.929634 42.546032),25.009942916903828,212.69038559440293,28.734928062769377,3.8865994717280703,2.499862076326258,49792.0
120999214,1.74,03873,-71.1809,550000,2624,58 Waterford Drive,SINGLE_FAMILY,sqft,3.0,2310,NH,2009,13,42.95569,3,2624,Sandown,True,False,"2,072",1,True,True,2,0,True,0.49 Acres,2,"2,624 sqft",3,Colonial,House,Shingle - Asphalt,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,8828,0,False,Main,Two,"Finished,Interior Entry",,True,3,SingleFamily,True,Franklin,0,False,True,"2,688",1,1,False,0,75.3,3.52,61.6,6.2,3.98,5.625,5.249,6.246,209.60365853658536,POINT (-71.1809 42.95569),5.581335887384613,41.79092505764726,13.019585128128673,3.5704575212383944,4.925446209903912,112634.0
98924135,0.39,36203,-85.86526,364900,2625,75 Jenkins Rd,SINGLE_FAMILY,sqft,3.0,1533,AL,2008,42,33.562588,4,2625,Oxford,True,False,"2,625",1,True,True,2,0,True,0.25 Acres,1,"2,625 sqft",4,Traditional,House,Shingle,1,1,2008,2,900,"Pull Down Stairs,Yes",0,True,0,True,0,R1,$500 annually,False,898,2,True,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,True,True,0,1,1,False,0,67.42,3.04,55.2,6.52,2.66,5.8,5.317,6.513,139.0095238095238,POINT (-85.86526 33.562588),3.2611512914700524,83.04204220189195,1.8128435095392486,4.668715530062101,4.681056396660072,80833.0
99382158,0.71,31522,-81.37202,829000,2700,258 Township Bluff Cir,SINGLE_FAMILY,sqft,4.0,3482,GA,2008,13,31.213865,4,2700,Saint Simons Island,True,False,"2,700",1,True,True,2,0,True,0.25 Acres,2,"2,700 sqft",4,Traditional,House,Asphalt,1,1,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,3344,2,True,Main,Two,None,,True,4,SingleFamily,True,Franklin,0,False,True,0,2,1,False,0,69.26,3.04,56.8,6.78,2.64,5.647,5.207,5.981,307.037037037037,POINT (-81.37202 31.213865),4.033674712273593,53.01925250798837,4.425651255724032,4.201809486627083,3.153683462755204,135128.0
94917729,1.16,17202,-77.55774,309900,2524,2442 Orion Dr,SINGLE_FAMILY,sqft,3.0,1302,PA,2009,13,39.948643,3,2524,Chambersburg,True,False,"1,893",3,True,False,2,3,True,0.40 Acres,2,"2,524 sqft",3,Traditional,Detached,Shingle,1,1,2009,3,900,Pull Down Stairs,0,True,631,True,0,R,$150 annually,False,3304,2,False,Main,"Bi-level,Two","Connecting Stairway,Full,Garage Access,Heated,Improved,Poured Concrete",,True,3,SingleFamily,True,GREENE TWP,0,False,True,0,1,0,False,0,74.01,3.44,62.4,6.17,2.0,5.79,5.448,6.434,122.78129952456419,POINT (-77.55774 39.948643),3.9071126756625643,69.48716505767474,18.956320751410768,3.9486169069669983,4.9061280145093304,83445.0
121185478,0.74,63755,-89.68425,312000,2522,1683 Jackson Ridge Dr,SINGLE_FAMILY,sqft,3.0,1310,MO,2008,13,37.37402,3,2522,Jackson,True,False,"1,628",2,True,True,2,3,True,0.28 Acres,1,"2,522 sqft",3,"Traditional,Ranch",House,Shingle,1,0,2008,3,900,Pull Down Stairs,0,True,894,True,0,R1,$150 annually,False,1873,2,False,Main,One,"Concrete,Bathroom in LL,Fireplace in LL,Full,Partially Finished,Sleeping Area,Walk-Out Access",,True,3,SingleFamily,True,Franklin,0,False,True,"2,522",1,2,False,0,78.13,3.2,64.8,6.63,3.08,5.62,5.808,6.667,123.71134020618557,POINT (-89.68425 37.37402),1.2598675608505965,101.91950600971319,12.010365699417186,1.2271953309407084,2.572037749147972,46827.0
110216677,0.8,29229,-80.90011,315000,2543,232 Brooksdale Dr,SINGLE_FAMILY,sqft,3.0,1323,SC,2009,55,34.191708,4,2543,Columbia,True,False,"2,700",2,True,True,2,0,True,0.26 Acres,1,"2,543 sqft",4,Traditional,House,Shingle,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$655 annually,False,2199,0,False,Main,Two,"None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,543",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.729,5.269,6.044,123.8694455367676,POINT (-80.90011 34.191708),5.53563057255389,70.51106971263633,16.19265059509974,4.735959084821109,4.3845734701690935,94054.0
2136612543,0.5,35146,-86.45306,464900,2602,65 Greenbriar Ln,SINGLE_FAMILY,sqft,3.0,1953,AL,2009,33,33.76002,4,2602,Springville,True,False,"2,602",1,True,True,2,0,True,0.42 Acres,1,"2,602 sqft",4,Traditional,House,Shingle,1,1,2009,2,900,"Walk-In,Yes",0,True,0,True,0,R1,$400 annually,False,3522,2,True,Main,One and One Half,None,,False,3,SingleFamily,True,Franklin,0,True,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.8,5.317,6.513,178.67025365103765,POINT (-86.45306 33.76002),1.6679384210477415,116.9598331581043,22.00853818012296,1.0594154673855385,11.346400274464786,65263.0
108459918,0.68,32405,-85.619,470000,2542,2610 Redtail St,SINGLE_FAMILY,sqft,3.0,1974,FL,2009,67,30.215345,4,2542,Panama City,True,False,"2,700",1,True,True,2,0,True,0.26 Acres,1,"2,542 sqft",4,Contemporary,House,Shingle,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$200 quarterly,False,3331,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,84.5,3.56,71.2,6.74,3.0,5.645,5.42,6.345,184.8937844217152,POINT (-85.619 30.215345),2.1706395597144303,235.61336555617626,10.37304866611956,3.5933806844855787,5.917399956534445,80026.0
55908888,0.78,02649,-70.47749,1750000,2686,4 Vale Lane,SINGLE_FAMILY,sqft,7.0,7350,MA,2008,65,41.572285,3,2686,Mashpee,True,False,"2,700",2,True,True,2,0,True,0.30 Acres,3,"2,686 sqft",3,Contemporary,House,"Asphalt, Shingle",1,1,2008,6,900,Pull Down Stairs,0,True,0,True,0,R3,$775 annually,False,10847,0,False,Main,Two,"Finished,Full,Other,Walk-Out Access",,True,7,SingleFamily,True,Franklin,0,False,True,"2,686",1,1,False,0,87.03,3.2,72.8,6.19,4.84,6.16,5.872,6.428,651.5264333581534,POINT (-70.47749 41.572285),6.3484018213093165,50.199912677752245,12.206349318006003,4.612846896424986,6.049701742656446,108274.0
104538169,0.47,36856,-84.99842,294000,2618,44 Navajo Trl,SINGLE_FAMILY,sqft,3.0,1235,AL,2009,13,32.27717,4,2618,Fort Mitchell,True,False,"2,700",1,True,True,2,0,True,0.34 Acres,2,"2,618 sqft",4,Two Story,House,Composition,1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1650,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.8,5.317,6.513,112.29946524064171,POINT (-84.99842 32.27717),10.413988281524801,99.37437689481428,3.8640831453629034,1.9693666484489762,2.838009771433674,62586.0
90071991,0.88,38355,-88.75563,399900,2518,315 Short Leaf Dr,SINGLE_FAMILY,sqft,3.0,1680,TN,2009,13,35.804565,5,2518,Medina,True,False,"2,700",1,True,True,2,3,True,0.33 Acres,1,"2,518 sqft",5,Traditional,House,Shingle,1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,Has HOA fee,False,3132,2,True,Main,Two,None,None,True,3,SingleFamily,True,Franklin,0,False,True,"2,518",1,1,False,0,85.53,3.04,73.6,6.46,2.42,5.4,5.257,5.983,158.81652104845116,POINT (-88.75563 35.804565),5.072845519740847,86.65164566498073,16.734161454069945,2.832871023120623,2.832871023120623,83472.0
82806573,0.89,27520,-78.49345,399900,2659,46 Billington Ct,SINGLE_FAMILY,sqft,3.0,1680,NC,2009,26,35.56548,4,2659,Clayton,True,False,"2,659",1,True,True,2,0,True,0.42 Acres,2,"2,659 sqft",4,Transitional,House,Architectural Shingles,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$153 semi-annually,False,1933,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,659",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,150.39488529522376,POINT (-78.49345 35.56548),4.55083181151279,27.135887480243095,33.85843229098788,5.7892067614879705,5.040759305834368,67109.0
101647233,0.44,71291,-92.15365,439900,2535,202 Rue De Lieu,SINGLE_FAMILY,sqft,3.0,1848,LA,2008,42,32.553776,4,2535,West Monroe,True,False,"2,700",3,True,True,2,4,True,0.28 Acres,1,"2,535 sqft",4,Acadian,House,Architecture Style,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,res,$500 annually,False,2276,0,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,True,True,"3,391",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.729,5.29,6.224,173.53057199211045,POINT (-92.15365 32.553776),2.469302433991606,209.02854936478056,7.385334474159566,4.4423688187527866,4.067624484296942,45333.0
251073527,0.37,29588,-79.04622,426000,2593,108 Copper Leaf Dr,SINGLE_FAMILY,sqft,3.0,1789,SC,2009,78,33.652332,4,2593,Myrtle Beach,True,False,"2,700",1,True,True,2,0,True,0.30 Acres,1,"2,593 sqft",4,Contemporary,House,Shingle,1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$78 monthly,False,3522,4,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,"3,100",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.729,5.269,6.044,164.2884689548785,POINT (-79.04622 33.652332),3.5919948233169037,152.71419653609337,7.05255654199771,4.1486170377411975,4.748985761387589,51438.0
81352317,0.59,37174,-86.881386,599900,2616,2010 Katach Ct,SINGLE_FAMILY,sqft,3.0,2520,TN,2008,40,35.760437,4,2616,Spring Hill,True,False,"2,616",1,True,True,2,0,True,0.28 Acres,2,"2,616 sqft",4,Traditional,House,Asphalt,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$40 monthly,False,2482,2,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,"2,616",1,1,False,0,72.43,3.04,60.8,6.4,2.19,5.515,5.141,5.873,229.31957186544344,POINT (-86.881386 35.760437),2.314694361008379,27.56480500151578,26.543682774719557,2.1183804537009556,2.3934347021209335,83371.0
94840829,0.85,31820,-84.8028,325000,2695,10289 Green Glen Ct,SINGLE_FAMILY,sqft,3.0,1365,GA,2009,13,32.562733,4,2695,Midland,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,1,"2,695 sqft",4,Traditional,House,Shingle,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2789,2,False,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,695",1,1,False,0,85.1,3.04,72.8,6.62,2.64,5.75,5.188,6.231,120.59369202226345,POINT (-84.8028 32.562733),4.791680662042517,77.13627706317729,8.564349759741585,4.7669844440320865,5.11641333000165,99329.0
97257038,0.7,42104,-86.45701,429900,2653,611 Aristides Dr,SINGLE_FAMILY,sqft,3.0,1806,KY,2008,13,36.88067,4,2653,Bowling Green,False,False,"2,700",3,True,True,2,4,True,0.28 Acres,1,"2,653 sqft",4,Traditional,House,Shingle,0,1,2008,3,900,Storage,0,True,0,True,0,R1,$150 annually,False,2250,2,False,Main,One and One Half,"None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,653",1,2,False,0,91.64,3.04,80.0,6.38,2.22,5.568,5.602,6.398,162.04297022238976,POINT (-86.45701 36.88067),5.0968941054790164,53.57393736120879,6.138706410767099,4.159653047165283,4.95625295864981,102045.0
242928754,0.94,27553,-78.34641,600000,2700,361 Sandy Point Dr,SINGLE_FAMILY,sqft,3.0,2520,NC,2008,13,36.496273,3,2700,Manson,True,True,"2,700",1,True,True,2,0,True,0.44 Acres,2,"2,700 sqft",3,Contemporary,House,Shingle,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,r30,$150 annually,False,3793,2,True,Main,Two,None,Water,False,3,SingleFamily,True,Franklin,0,False,True,"2,700",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.6,5.108,5.873,222.22222222222223,POINT (-78.34641 36.496273),12.465945900914514,49.26841505505214,13.727247955685762,13.823486002475482,12.988950684703894,39789.0
2059172999,1.07,30349,-84.63872,394900,2746,377 Parducci Trl S,SINGLE_FAMILY,sqft,3.0,1659,GA,2008,45,33.67538,4,2746,Atlanta,True,False,"2,700",1,True,True,2,1,True,0.28 Acres,2,"2,746 sqft",4,"Traditional,Other",House,Composition,1,0,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,$540 annually,False,5180,2,True,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,746",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.188,6.231,143.80917698470503,POINT (-84.63872 33.67538),4.299701211858011,12.428415872321194,9.83593226946152,6.0332411590463275,5.623587774497486,89453.0
2059257344,0.5,29860,-81.96614,475000,2592,145 Dry Branch Way,SINGLE_FAMILY,sqft,4.0,1995,SC,2009,125,33.679707,3,2592,North Augusta,True,False,"2,592",1,True,True,2,0,True,0.27 Acres,1,"2,592 sqft",3,Contemporary,House,"See Remarks,Composition",1,1,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,500 annually",False,3522,0,False,Main,One and One Half,"Crawl Space,Exterior Entry",,True,4,SingleFamily,True,Franklin,0,False,True,"2,592",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.729,5.269,6.044,183.25617283950618,POINT (-81.96614 33.679707),7.0272871005827,115.81241027911798,15.289813734537079,13.36375883144927,13.64793175285355,54948.0
92188652,0.79,32526,-87.36123,609000,2597,5735 Sparkleberry Ln,SINGLE_FAMILY,sqft,3.0,2558,FL,2008,127,30.533367,4,2597,Pensacola,True,False,"2,700",1,True,True,2,0,True,0.34 Acres,2,"2,597 sqft",4,Craftsman,House,Shingle,1,0,2008,3,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,520 annually",False,3635,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,597",1,1,False,0,74.07,3.04,61.6,6.63,2.8,5.645,5.35,6.248,234.50134770889488,POINT (-87.36123 30.533367),5.2147394727853085,177.1547412833089,11.205682141040958,5.481869105438257,3.792644353182515,85878.0
83967528,0.89,27527,-78.36798,384900,2500,10 Sequoia Dr,SINGLE_FAMILY,sqft,3.0,1617,NC,2008,9,35.619427,3,2500,Clayton,True,False,"2,500",1,True,True,2,0,True,0.33 Acres,2,"2,500 sqft",3,Traditional,House,Shingle,1,1,2008,2,900,Pull Down Stairs,0,True,0,True,0,R1,$105 annually,False,1861,2,False,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,500",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,153.96,POINT (-78.36798 35.619427),7.422780321439806,29.542194475682916,30.007019383813518,4.382988359693155,3.8196183626277223,84881.0
98036997,2.66,14224,-78.77979,510000,2713,111 Caldwell Dr,SINGLE_FAMILY,sqft,3.0,2142,NY,2009,13,42.811497,4,2713,West Seneca,True,False,"2,700",1,True,True,2,1,True,0.33 Acres,2,"2,713 sqft",4,"Traditional,Transitional",House,Asphalt,1,1,2009,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,12394,0,False,Main,Two,Full,,True,3,SingleFamily,True,Franklin,0,False,True,"2,713",2,1,False,0,72.34,2.96,59.2,6.0,4.18,5.78,5.548,6.314,187.98378179137487,POINT (-78.77979 42.811497),1.6255629637704665,9.22669379085369,22.093460787596218,2.6802531331525756,5.1881118029693125,74282.0
92210426,1.78,08753,-74.13826,779900,2731,2108 Red Cedar Street,SINGLE_FAMILY,sqft,3.0,3276,NJ,2008,13,39.961777,4,2731,Toms River,True,False,"2,700",1,True,True,2,0,True,0.44 Acres,1,"2,731 sqft",4,"Custom,Colonial",House,Shingle,1,1,2008,2,900,"Attic,Pull Down Stairs",0,True,0,True,0,R1,$150 annually,False,6706,2,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,"2,731",2,1,False,0,64.73,1.8,52.8,6.29,3.84,5.79,5.389,6.006,285.5730501647748,POINT (-74.13826 39.961777),1.0649683763451265,50.443845873953734,12.43206207940424,3.1396491286941384,1.021408135556295,81675.0
80967997,0.5,29910,-80.92909,625000,2724,11 Greatwood Dr,SINGLE_FAMILY,sqft,4.0,2625,SC,2009,148,32.275127,4,2724,Bluffton,True,True,"2,700",1,True,True,2,0,True,0.35 Acres,1,"2,724 sqft",4,One Story,House,Asphalt,1,1,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$148 monthly,False,2510,0,True,Main,Two,None,"Lagoon,Lake",True,4,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,77.45,3.04,64.8,6.67,2.94,5.693,5.134,5.922,229.44199706314242,POINT (-80.92909 32.275127),3.616463337116205,18.95165812827389,18.4177251353621,4.72088899758716,4.42492108877164,83898.0
95052862,1.03,34482,-82.25398,2350000,2650,8161 NW 29th Street Rd,SINGLE_FAMILY,sqft,4.0,9870,FL,2009,267,29.218243,3,2650,Ocala,True,False,"2,700",1,True,True,2,0,True,0.32 Acres,1,"2,650 sqft",3,Traditional,House,Tile,1,1,2009,3,900,"Built in Features, Ceiling Fans(s), Central Vaccum, Crown Molding, Eating Space In Kitchen, Open Floorplan, Solid Wood Cabinets, Stone Counters, Walk-In Closet(s)",0,True,0,True,0,PUD,$267 monthly,False,13237,2,False,Main,One,None,,True,4,SingleFamily,True,Franklin,0,True,True,"3,690",1,1,False,0,76.1,3.56,63.2,6.74,2.6,6.177,6.19,6.339,886.7924528301887,POINT (-82.25398 29.218243),6.1315198944661224,68.61943423105453,32.516793763597754,4.996874207429462,3.9642411975463516,44276.0
